|nemotecnico|fecha|cantidad|volumen|precio_cierre|precio_mayor|precio_medio|precio_menor|variacion%|variacion_log
6154|ECOPETROL|2020-12-11|11398898.0|26049358589.0|2310.0|2310.0|2285.25|2256.0|0.22|0.002166848085090293
6155|ECOPETROL|2020-12-14|12270306.0|28101329929.0|2287.0|2335.0|2290.19|2264.0|-1.0|-0.01000660949305807
6156|ECOPETROL|2020-12-15|10130165.0|23192432095.0|2295.0|2305.0|2289.44|2258.0|0.35|0.00349192847186433
6157|ECOPETROL|2020-12-16|12159557.0|28237102401.0|2359.0|2359.0|2322.21|2277.0|2.79|0.027504956913029475
6158|ECOPETROL|2020-12-17|10115209.0|23951242736.0|2370.0|2380.0|2367.84|2354.0|0.47|0.00465215472150189
6159|ECOPETROL|2020-12-18|22098196.0|51698015424.0|2326.0|2373.0|2339.47|2326.0|-1.86|-0.018739901050567085
6160|ECOPETROL|2020-12-21|15482687.0|34760139174.0|2215.0|2310.0|2245.1|2215.0|-4.77|-0.04889765059937374
6161|ECOPETROL|2020-12-22|6341993.0|14203295032.0|2240.0|2265.0|2239.56|2215.0|1.13|0.011223462369849576
6162|ECOPETROL|2020-12-23|3999868.0|9178152356.0|2297.0|2300.0|2294.61|2275.0|2.54|0.025128057840012787
6163|ECOPETROL|2020-12-24|987014.0|2236578353.0|2287.0|2289.0|2266.0|2254.0|-0.44|-0.00436300866631709
6164|ECOPETROL|2020-12-28|4514790.0|10247809133.0|2278.0|2300.0|2269.83|2259.0|-0.39|-0.003943050015653651
6165|ECOPETROL|2020-12-29|4353100.0|9893702736.0|2289.0|2291.0|2272.79|2257.0|0.48|0.004817175945439346
6166|ECOPETROL|2020-12-30|2994874.0|6764427083.0|2245.0|2289.0|2258.67|2245.0|-1.92|-0.019409519776212084
6167|ECOPETROL|2021-01-04|4040858.0|9035638250.0|2242.0|2269.0|2236.07|2213.0|-0.13|-0.0013371965442494462
6168|ECOPETROL|2021-01-05|17309698.0|39616002365.0|2292.0|2317.0|2288.66|2238.0|2.23|0.022056474202524927
6169|ECOPETROL|2021-01-06|9275133.0|21347296978.0|2308.0|2320.0|2301.56|2275.0|0.7|0.006956549793359931
6170|ECOPETROL|2021-01-07|10947046.0|25856983127.0|2373.0|2380.0|2362.01|2315.0|2.82|0.027773628807773478
6171|ECOPETROL|2021-01-08|9130572.0|21851419901.0|2399.0|2402.0|2393.21|2336.0|1.1|0.010897006403931066
6172|ECOPETROL|2021-01-12|17953674.0|43661308666.0|2459.0|2459.0|2431.89|2395.0|2.5|0.02470277937649796
6173|ECOPETROL|2021-01-13|10619672.0|25841033721.0|2438.0|2468.0|2433.32|2420.0|-0.85|-0.008576732174975687
6174|ECOPETROL|2021-01-14|17946399.0|44249290593.0|2484.0|2491.0|2465.64|2440.0|1.89|0.018692133012152546
6175|ECOPETROL|2021-01-15|25652138.0|62524651302.0|2420.0|2474.0|2437.41|2413.0|-2.58|-0.026102623902637307
6176|ECOPETROL|2021-01-18|2229417.0|5370681042.0|2440.0|2440.0|2409.01|2380.0|0.83|0.008230499136515444
6177|ECOPETROL|2021-01-19|6482433.0|15873743840.0|2450.0|2469.0|2448.73|2425.0|0.41|0.004089985251525066
6178|ECOPETROL|2021-01-20|9723064.0|23737265146.0|2437.0|2466.0|2441.34|2429.0|-0.53|-0.005320249913566396
6179|ECOPETROL|2021-01-21|12308330.0|29859659477.0|2408.0|2452.0|2425.97|2402.0|-1.19|-0.011971247196494608
6180|ECOPETROL|2021-01-22|6359694.0|15005449668.0|2354.0|2390.0|2359.46|2330.0|-2.24|-0.022680518608489637
6181|ECOPETROL|2021-01-25|9991787.0|23234628383.0|2324.0|2352.0|2325.37|2300.0|-1.27|-0.012826169848420192
6182|ECOPETROL|2021-01-26|6229063.0|14696003357.0|2364.0|2375.0|2359.26|2324.0|1.72|0.01706526055418693
6183|ECOPETROL|2021-01-27|25125885.0|56463762811.0|2230.0|2320.0|2247.23|2221.0|-5.67|-0.05835351407182442
6184|ECOPETROL|2021-01-28|15718698.0|34105723878.0|2145.0|2237.0|2169.76|2143.0|-3.81|-0.038862033092047096
6185|ECOPETROL|2021-01-29|31092376.0|63774577296.0|2030.0|2140.0|2051.13|2030.0|-5.36|-0.055103759326284286
6186|ECOPETROL|2021-02-01|14430604.0|29787587320.0|2090.0|2110.0|2064.2|2028.0|2.96|0.029128272923023637
6187|ECOPETROL|2021-02-02|17363428.0|36830041987.0|2091.0|2157.0|2121.13|2091.0|0.05|0.0004783544697769898
6188|ECOPETROL|2021-02-03|11235339.0|23608671746.0|2090.0|2150.0|2101.29|2090.0|-0.05|-0.00047835446977689654
6189|ECOPETROL|2021-02-04|5469669.0|11560777121.0|2135.0|2135.0|2113.62|2088.0|2.15|0.021302580703868187
6190|ECOPETROL|2021-02-05|7015243.0|15103812355.0|2155.0|2177.0|2153.0|2135.0|0.94|0.009324076875123244
6191|ECOPETROL|2021-02-08|11647576.0|25599353529.0|2200.0|2210.0|2197.83|2160.0|2.09|0.020666636808559128
6192|ECOPETROL|2021-02-09|9574735.0|21039940389.0|2203.0|2211.0|2197.44|2183.0|0.14|0.001362707455935994
6193|ECOPETROL|2021-02-10|5506776.0|12044922165.0|2195.0|2200.0|2187.29|2176.0|-0.36|-0.003638021293071398
6194|ECOPETROL|2021-02-11|4313112.0|9287334208.0|2140.0|2180.0|2153.28|2138.0|-2.51|-0.02537621749337453
6195|ECOPETROL|2021-02-12|5864980.0|12591028322.0|2150.0|2162.0|2146.82|2120.0|0.47|0.004662013105811371
6196|ECOPETROL|2021-02-15|1318624.0|2887449968.0|2190.0|2200.0|2189.74|2169.0|1.86|0.018433701688837966
6197|ECOPETROL|2021-02-16|8810049.0|19471908073.0|2210.0|2219.0|2210.19|2189.0|0.91|0.009090971701252105
6198|ECOPETROL|2021-02-17|13240489.0|29073602347.0|2200.0|2224.0|2195.81|2181.0|-0.45|-0.004535155165391262
6199|ECOPETROL|2021-02-18|15456250.0|33675251732.0|2156.0|2213.0|2178.75|2156.0|-2.0|-0.020202707317519466
6200|ECOPETROL|2021-02-19|18141689.0|39236427355.0|2165.0|2172.0|2162.78|2146.0|0.42|0.0041657084077025485
6201|ECOPETROL|2021-02-22|18274283.0|40043852069.0|2233.0|2242.0|2191.27|2155.0|3.14|0.030925611403567657
6202|ECOPETROL|2021-02-23|12504238.0|28400523550.0|2291.0|2305.0|2271.27|2200.0|2.6|0.025642430613337652
6203|ECOPETROL|2021-02-24|11899639.0|27403767025.0|2309.0|2325.0|2302.91|2260.0|0.79|0.007826126900999748
6204|ECOPETROL|2021-02-25|11391994.0|26280712229.0|2280.0|2349.0|2306.95|2280.0|-1.26|-0.012639087406008956
6205|ECOPETROL|2021-02-26|8797301.0|19669345524.0|2250.0|2260.0|2235.84|2200.0|-1.32|-0.01324522675002068
6206|ECOPETROL|2021-03-01|4622065.0|10482677281.0|2246.0|2293.0|2267.96|2246.0|-0.18|-0.0017793599000773153
6207|ECOPETROL|2021-03-02|4334480.0|9774469167.0|2245.0|2275.0|2255.05|2240.0|-0.04|-0.0004453351220337745
6208|ECOPETROL|2021-03-03|12689731.0|28781593626.0|2255.0|2283.0|2268.1|2254.0|0.45|0.004444451760423976
6209|ECOPETROL|2021-03-04|17902729.0|41162249671.0|2279.0|2335.0|2299.22|2249.0|1.06|0.010586777308905624
6210|ECOPETROL|2021-03-05|29177519.0|69223177728.0|2400.0|2420.0|2372.48|2300.0|5.31|0.05173198709035277
6211|ECOPETROL|2021-03-08|7693085.0|18122048025.0|2347.0|2420.0|2355.63|2335.0|-2.21|-0.022330820485013485
6212|ECOPETROL|2021-03-09|10445352.0|24270292016.0|2339.0|2347.0|2323.55|2310.0|-0.34|-0.003414429266844468
6213|ECOPETROL|2021-03-10|5881588.0|13822329133.0|2373.0|2379.0|2350.1|2310.0|1.45|0.014431489851584555
6214|ECOPETROL|2021-03-11|8898569.0|21198917478.0|2368.0|2403.0|2382.28|2368.0|-0.21|-0.0021092604318673097
6215|ECOPETROL|2021-03-12|5568620.0|13204436001.0|2378.0|2384.0|2371.22|2356.0|0.42|0.004214081246830893
6216|ECOPETROL|2021-03-15|24149551.0|58824607032.0|2480.0|2480.0|2435.85|2380.0|4.29|0.041998761908300646
6217|ECOPETROL|2021-03-16|8982507.0|22092039716.0|2460.0|2480.0|2459.45|2446.0|-0.81|-0.008097210232619362
6218|ECOPETROL|2021-03-17|6262461.0|15404948310.0|2457.0|2480.0|2459.89|2435.0|-0.12|-0.0012202564052293744
6219|ECOPETROL|2021-03-18|17131001.0|40673077719.0|2350.0|2445.0|2374.24|2320.0|-4.35|-0.044525765382974467
6220|ECOPETROL|2021-03-19|25816964.0|61128394740.0|2370.0|2412.0|2367.76|2306.0|0.85|0.008474626990972236
6221|ECOPETROL|2021-03-23|6630157.0|15362728937.0|2281.0|2350.0|2317.1|2274.0|-3.76|-0.03827601184478889
6222|ECOPETROL|2021-03-24|6774272.0|15961352998.0|2333.0|2380.0|2356.17|2310.0|2.28|0.022541049737042042
6223|ECOPETROL|2021-03-25|9231560.0|21288649779.0|2315.0|2331.0|2306.07|2281.0|-0.77|-0.007745305501095574
6224|ECOPETROL|2021-03-26|8817050.0|20779292957.0|2351.0|2367.0|2356.72|2342.0|1.56|0.015431082019735151
6225|ECOPETROL|2021-03-29|6566877.0|15593746318.0|2388.0|2390.0|2374.61|2348.0|1.57|0.015615425972423304
6226|ECOPETROL|2021-03-30|3213145.0|7618084440.0|2373.0|2379.0|2370.91|2359.0|-0.63|-0.00630121807672914
6227|ECOPETROL|2021-03-31|4416833.0|10404568170.0|2366.0|2380.0|2355.66|2330.0|-0.29|-0.00295421189743152
6228|ECOPETROL|2021-04-05|4522847.0|10474156696.0|2325.0|2340.0|2315.83|2300.0|-1.73|-0.01748072651687544
6229|ECOPETROL|2021-04-06|5471644.0|12653573228.0|2289.0|2354.0|2312.57|2289.0|-1.55|-0.015604998068890007
6230|ECOPETROL|2021-04-07|6996672.0|16188467645.0|2337.0|2344.0|2313.74|2273.0|2.1|0.020753014586291196
6231|ECOPETROL|2021-04-08|11337712.0|26024602411.0|2281.0|2319.0|2295.4|2281.0|-2.4|-0.02425411225446992
6232|ECOPETROL|2021-04-09|6046526.0|13702219247.0|2260.0|2298.0|2266.13|2255.0|-0.92|-0.009249130018056434
6233|ECOPETROL|2021-04-12|3661122.0|8368496576.0|2287.0|2290.0|2285.77|2260.0|1.19|0.011876101756449629
6234|ECOPETROL|2021-04-13|5259855.0|12040455625.0|2280.0|2300.0|2289.12|2274.0|-0.31|-0.0030654720742947167
6235|ECOPETROL|2021-04-14|12260825.0|28664770695.0|2344.0|2355.0|2337.92|2300.0|2.81|0.027683428748416866
6236|ECOPETROL|2021-04-15|2192639.0|5088345174.0|2319.0|2331.0|2320.65|2306.0|-1.07|-0.010722813441371545
6237|ECOPETROL|2021-04-16|5415036.0|12477985742.0|2301.0|2317.0|2304.32|2292.0|-0.78|-0.007792247220165767
6238|ECOPETROL|2021-04-19|2267381.0|5211797994.0|2300.0|2319.0|2298.6|2290.0|-0.04|-0.0004346881181247725
6239|ECOPETROL|2021-04-20|14066953.0|31868167756.0|2281.0|2300.0|2265.46|2253.0|-0.83|-0.00829517963285307
6240|ECOPETROL|2021-04-21|14922111.0|33620419170.0|2262.0|2270.0|2253.06|2245.0|-0.83|-0.00836456560832222
6241|ECOPETROL|2021-04-22|3524786.0|7948086795.0|2250.0|2267.0|2254.91|2247.0|-0.53|-0.005319161477599933
6242|ECOPETROL|2021-04-23|5199199.0|11619246879.0|2228.0|2256.0|2234.81|2224.0|-0.98|-0.009825894151291172
6243|ECOPETROL|2021-04-26|7838254.0|17797772011.0|2270.0|2287.0|2270.63|2220.0|1.89|0.018675509428273666
6244|ECOPETROL|2021-04-27|7795390.0|17789306727.0|2287.0|2302.0|2282.03|2269.0|0.75|0.0074610835473328165
6245|ECOPETROL|2021-04-28|9592224.0|22284190311.0|2332.0|2339.0|2323.15|2290.0|1.97|0.019485353447601775
6246|ECOPETROL|2021-04-29|6363904.0|14881832584.0|2310.0|2374.0|2338.48|2310.0|-0.94|-0.00947874395454377
6247|ECOPETROL|2021-04-30|33073566.0|73314354415.0|2210.0|2299.0|2216.71|2210.0|-4.33|-0.0442550090040407
6248|ECOPETROL|2021-05-03|9009088.0|20160219246.0|2219.0|2267.0|2237.76|2200.0|0.41|0.004064128420795405
6249|ECOPETROL|2021-05-04|5700811.0|12722767181.0|2225.0|2254.0|2231.75|2213.0|0.27|0.002700271667746683
6250|ECOPETROL|2021-05-05|10639359.0|24236601309.0|2288.0|2297.0|2278.01|2240.0|2.83|0.027921157899347834
6251|ECOPETROL|2021-05-06|4464435.0|10121646069.0|2291.0|2291.0|2267.17|2245.0|0.13|0.0013103299538069384
6252|ECOPETROL|2021-05-07|5011242.0|11504525475.0|2288.0|2313.0|2295.74|2243.0|-0.13|-0.0013103299538070258
6253|ECOPETROL|2021-05-10|9735462.0|22866643981.0|2357.0|2364.0|2348.8|2310.0|3.02|0.02971155043644265
6254|ECOPETROL|2021-05-11|6642099.0|15335294788.0|2315.0|2350.0|2308.8|2270.0|-1.78|-0.017979936415796694
6255|ECOPETROL|2021-05-12|11853518.0|28056688137.0|2370.0|2383.0|2366.95|2305.0|2.38|0.023480267608842448
6256|ECOPETROL|2021-05-13|5126794.0|11837181237.0|2301.0|2370.0|2308.89|2283.0|-2.91|-0.02954614409381104
6257|ECOPETROL|2021-05-14|8700156.0|20667503314.0|2387.0|2394.0|2375.53|2330.0|3.74|0.0366935363034642
6258|ECOPETROL|2021-05-18|6444461.0|15264775536.0|2355.0|2418.0|2368.67|2331.0|-1.34|-0.013496619888311943
6259|ECOPETROL|2021-05-19|10008144.0|23297993613.0|2347.0|2355.0|2327.9|2292.0|-0.34|-0.003402810599494609
6260|ECOPETROL|2021-05-20|6535738.0|15084062805.0|2314.0|2335.0|2307.94|2290.0|-1.41|-0.01416028809740166
6261|ECOPETROL|2021-05-21|7898337.0|18233721012.0|2285.0|2345.0|2308.55|2285.0|-1.25|-0.012611604425316798
6262|ECOPETROL|2021-05-24|3220281.0|7383352093.0|2294.0|2315.0|2292.77|2285.0|0.39|0.003930994361010822
6263|ECOPETROL|2021-05-25|6167530.0|13922271681.0|2235.0|2288.0|2257.35|2235.0|-2.57|-0.026055790641646787
6264|ECOPETROL|2021-05-26|1703125.0|3779807263.0|2220.0|2234.0|2219.34|2210.0|-0.67|-0.006734032181344068
6265|ECOPETROL|2021-05-27|23711641.0|52100242382.0|2220.0|2220.0|2197.24|2151.0|0.0|0.0
6266|ECOPETROL|2021-05-28|6988095.0|15517432675.0|2211.0|2243.0|2220.55|2195.0|-0.41|-0.004062294008878793
6267|ECOPETROL|2021-05-31|3704266.0|8159343654.0|2190.0|2228.0|2202.69|2190.0|-0.95|-0.009543358046899746
6268|ECOPETROL|2021-06-01|4841267.0|11017880065.0|2276.0|2290.0|2275.83|2230.0|3.93|0.03851797243567513
6269|ECOPETROL|2021-06-02|6774011.0|15813902823.0|2340.0|2355.0|2334.5|2278.0|2.81|0.02773141310552559
6270|ECOPETROL|2021-06-03|4383687.0|10327573740.0|2360.0|2369.0|2355.91|2340.0|0.85|0.00851068966790861
6271|ECOPETROL|2021-06-04|4948889.0|11639791798.0|2355.0|2370.0|2352.0|2333.0|-0.21|-0.0021208915691376244
6272|ECOPETROL|2021-06-08|5233325.0|12434919965.0|2396.0|2396.0|2376.1|2325.0|1.74|0.01725995278482184
6273|ECOPETROL|2021-06-09|6410795.0|15300710230.0|2370.0|2410.0|2386.71|2360.0|-1.09|-0.010910725106163054
6274|ECOPETROL|2021-06-10|6954690.0|16563415376.0|2385.0|2403.0|2381.62|2370.0|0.63|0.006309169193264756
6275|ECOPETROL|2021-06-11|2198754.0|5258862896.0|2391.0|2403.0|2391.75|2365.0|0.25|0.0025125641358831386
6276|ECOPETROL|2021-06-15|12097174.0|29239054568.0|2439.0|2439.0|2417.02|2380.0|2.01|0.019876430757595494
6277|ECOPETROL|2021-06-16|5183658.0|12555840366.0|2409.0|2440.0|2422.2|2405.0|-1.23|-0.012376395601048975
6278|ECOPETROL|2021-06-17|4533111.0|10808051591.0|2392.0|2425.0|2384.25|2362.0|-0.71|-0.007081887544348964
6279|ECOPETROL|2021-06-18|13496476.0|32298534642.0|2397.0|2405.0|2393.11|2355.0|0.21|0.0020881193638619187
6280|ECOPETROL|2021-06-21|12336283.0|30277534269.0|2460.0|2474.0|2454.35|2394.0|2.63|0.025943394492024235
6281|ECOPETROL|2021-06-22|7765307.0|19239801630.0|2481.0|2492.0|2477.66|2441.0|0.85|0.008500354765392525
6282|ECOPETROL|2021-06-23|8200864.0|20721548810.0|2522.0|2545.0|2526.75|2494.0|1.65|0.016390532833063833
6283|ECOPETROL|2021-06-24|22177460.0|60190181930.0|2750.0|2780.0|2714.03|2545.0|9.04|0.08654867413575201
6284|ECOPETROL|2021-06-25|7662470.0|21091909659.0|2770.0|2790.0|2752.63|2730.0|0.73|0.007246408520767253
6285|ECOPETROL|2021-06-28|7146398.0|19345325181.0|2718.0|2740.0|2707.0|2680.0|-1.88|-0.01895100447029521
6286|ECOPETROL|2021-06-29|3165714.0|8603888619.0|2717.0|2743.0|2717.84|2706.0|-0.04|-0.00036798528474124575
6287|ECOPETROL|2021-06-30|5484442.0|14975373662.0|2722.0|2746.0|2730.52|2712.0|0.18|0.0018385737850636081
6288|ECOPETROL|2021-07-01|7286301.0|20349405214.0|2819.0|2819.0|2792.83|2757.0|3.56|0.035015307902701256
6289|ECOPETROL|2021-07-02|4169352.0|11825238709.0|2851.0|2875.0|2836.23|2770.0|1.14|0.01128759779855934
6290|ECOPETROL|2021-07-06|8427012.0|23557278166.0|2789.0|2875.0|2795.45|2775.0|-2.17|-0.021986701285183066
6291|ECOPETROL|2021-07-07|5504496.0|15367835681.0|2800.0|2811.0|2791.87|2758.0|0.39|0.003936308535806449
6292|ECOPETROL|2021-07-08|9243599.0|25484892079.0|2753.0|2800.0|2757.03|2745.0|-1.68|-0.016928191020687985
6293|ECOPETROL|2021-07-09|4282806.0|11825994003.0|2761.0|2799.0|2761.27|2750.0|0.29|0.002901706787547213
6294|ECOPETROL|2021-07-12|5325467.0|14615094847.0|2750.0|2753.0|2744.38|2730.0|-0.4|-0.00399202126953745
6295|ECOPETROL|2021-07-13|5483532.0|14940799099.0|2720.0|2757.0|2724.67|2710.0|-1.09|-0.010969031370573933
6296|ECOPETROL|2021-07-14|9931511.0|26533093295.0|2650.0|2730.0|2671.61|2650.0|-2.57|-0.02607224030977513
6297|ECOPETROL|2021-07-15|18393886.0|47680550836.0|2570.0|2653.0|2592.2|2565.0|-3.02|-0.030653741091002402
6298|ECOPETROL|2021-07-16|11464922.0|29254644685.0|2560.0|2602.0|2551.67|2530.0|-0.39|-0.003898640415657309
6299|ECOPETROL|2021-07-19|13624527.0|33598692976.0|2448.0|2540.0|2466.04|2440.0|-4.37|-0.044735893841391414
6300|ECOPETROL|2021-07-21|9624067.0|24274919746.0|2535.0|2548.0|2522.31|2489.0|3.55|0.03492227239306693
6301|ECOPETROL|2021-07-22|3372672.0|8578996243.0|2550.0|2558.0|2543.68|2529.0|0.59|0.005899722127188322
6302|ECOPETROL|2021-07-23|4656611.0|11762310921.0|2551.0|2551.0|2525.94|2491.0|0.04|0.0003920799893396521
6303|ECOPETROL|2021-07-26|3486441.0|9062372458.0|2597.0|2615.0|2599.32|2551.0|1.8|0.01787149352093704
6304|ECOPETROL|2021-07-27|3549917.0|9209208714.0|2600.0|2609.0|2594.2|2572.0|0.12|0.0011545123468248784
6305|ECOPETROL|2021-07-28|3603332.0|9399357167.0|2611.0|2630.0|2608.52|2585.0|0.42|0.004221844689555462
6306|ECOPETROL|2021-07-29|4509669.0|11929844693.0|2646.0|2664.0|2645.39|2620.0|1.34|0.013315775975772156
6307|ECOPETROL|2021-07-30|4253278.0|11146016052.0|2633.0|2635.0|2620.57|2592.0|-0.49|-0.004925185178591547
6308|ECOPETROL|2021-08-02|7127962.0|18562716014.0|2598.0|2660.0|2604.21|2570.0|-1.33|-0.013381962265764552
6309|ECOPETROL|2021-08-03|6638848.0|17151652713.0|2620.0|2620.0|2583.53|2513.0|0.85|0.008432399524597609
6310|ECOPETROL|2021-08-04|7124338.0|18405967106.0|2564.0|2640.0|2583.53|2546.0|-2.14|-0.021605778714581848
6311|ECOPETROL|2021-08-05|5401185.0|13761822050.0|2527.0|2592.0|2547.93|2519.0|-1.44|-0.014535710652366446
6312|ECOPETROL|2021-08-06|6271514.0|15825192406.0|2547.0|2547.0|2523.34|2510.0|0.79|0.00788336759126277
6313|ECOPETROL|2021-08-09|2652671.0|6786800232.0|2590.0|2590.0|2558.48|2496.0|1.69|0.016741679714126472
6314|ECOPETROL|2021-08-10|3192339.0|8314755891.0|2598.0|2624.0|2604.6|2591.0|0.31|0.0030840425369613195
6315|ECOPETROL|2021-08-11|4483199.0|11736795578.0|2639.0|2639.0|2617.95|2589.0|1.58|0.01565813927277913
6316|ECOPETROL|2021-08-12|14423131.0|37809217803.0|2622.0|2670.0|2621.43|2580.0|-0.64|-0.006462672179678874
6317|ECOPETROL|2021-08-13|10136567.0|26202646189.0|2586.0|2606.0|2584.96|2561.0|-1.37|-0.013825104991842318
6318|ECOPETROL|2021-08-17|16809775.0|42658848291.0|2580.0|2580.0|2537.74|2490.0|-0.23|-0.0023228814161396385
6319|ECOPETROL|2021-08-18|19940777.0|51728881250.0|2568.0|2611.0|2594.13|2560.0|-0.47|-0.004662013105811301
6320|ECOPETROL|2021-08-19|26281811.0|65757858508.0|2520.0|2540.0|2502.03|2470.0|-1.87|-0.018868484304382805
6321|ECOPETROL|2021-08-20|8752103.0|22170315808.0|2536.0|2550.0|2533.14|2480.0|0.63|0.00632913505164753
6322|ECOPETROL|2021-08-23|13498886.0|35397696843.0|2644.0|2644.0|2622.27|2551.0|4.26|0.041704885414460324
6323|ECOPETROL|2021-08-24|7433555.0|19906503849.0|2671.0|2690.0|2677.93|2648.0|1.02|0.010160012138384062
6324|ECOPETROL|2021-08-25|5720906.0|15295925844.0|2676.0|2681.0|2673.69|2662.0|0.19|0.00187020813815815
6325|ECOPETROL|2021-08-26|4769304.0|12640932946.0|2632.0|2675.0|2650.48|2630.0|-1.64|-0.016579128802911222
6326|ECOPETROL|2021-08-27|3745459.0|9984346715.0|2660.0|2676.0|2665.72|2640.0|1.06|0.010582109330537008
6327|ECOPETROL|2021-08-30|6052363.0|15857908238.0|2649.0|2660.0|2620.12|2500.0|-0.41|-0.004143912503675051
6328|ECOPETROL|2021-08-31|13546721.0|35725055192.0|2643.0|2645.0|2637.17|2611.0|-0.23|-0.0022675746677805458
6329|ECOPETROL|2021-09-01|5798273.0|15127784576.0|2590.0|2632.0|2609.02|2585.0|-2.01|-0.020256759910705812
6330|ECOPETROL|2021-09-02|7577854.0|20174933881.0|2670.0|2674.0|2662.35|2625.0|3.09|0.03042059670071172
6331|ECOPETROL|2021-09-03|4592535.0|12094741573.0|2635.0|2665.0|2633.57|2618.0|-1.31|-0.013195290418832545
6332|ECOPETROL|2021-09-06|460789.0|1211915483.0|2634.0|2640.0|2630.09|2625.0|-0.04|-0.0003795786722363379
6333|ECOPETROL|2021-09-07|5045330.0|13202645339.0|2606.0|2645.0|2616.81|2604.0|-1.06|-0.010687124618435875
6334|ECOPETROL|2021-09-08|9486900.0|24651344726.0|2593.0|2631.0|2598.46|2581.0|-0.5|-0.005000972146125988
6335|ECOPETROL|2021-09-09|7113355.0|18296488027.0|2570.0|2625.0|2572.13|2548.0|-0.89|-0.008909607649398955
6336|ECOPETROL|2021-09-10|8577128.0|21918114652.0|2553.0|2600.0|2555.41|2541.0|-0.66|-0.006636760647781632
6337|ECOPETROL|2021-09-13|3619237.0|9353263602.0|2572.0|2602.0|2584.32|2550.0|0.74|0.007414668116026075
6338|ECOPETROL|2021-09-14|10547815.0|26909282977.0|2550.0|2590.0|2551.17|2530.0|-0.86|-0.008590447205038133
6339|ECOPETROL|2021-09-15|9324577.0|24444021458.0|2620.0|2640.0|2621.46|2579.0|2.75|0.027080958602670614
6340|ECOPETROL|2021-09-16|8998709.0|23302486033.0|2615.0|2619.0|2589.54|2561.0|-0.19|-0.0019102202561192376
6341|ECOPETROL|2021-09-17|32807519.0|84242411478.0|2566.0|2600.0|2567.78|2563.0|-1.87|-0.018915831323441573
6342|ECOPETROL|2021-09-20|10278992.0|25858658403.0|2520.0|2555.0|2515.68|2501.0|-1.79|-0.018089364670112764
6343|ECOPETROL|2021-09-21|6917834.0|17488011225.0|2529.0|2554.0|2527.96|2515.0|0.36|0.0035650661644961446
6344|ECOPETROL|2021-09-22|5159582.0|13249014932.0|2570.0|2579.0|2567.85|2548.0|1.62|0.016081931219300245
6345|ECOPETROL|2021-09-23|3826854.0|9907446132.0|2590.0|2604.0|2588.93|2570.0|0.78|0.007751976804317924
6346|ECOPETROL|2021-09-24|3225890.0|8255299885.0|2550.0|2587.0|2559.08|2540.0|-1.54|-0.015564516541111573
6347|ECOPETROL|2021-09-27|24689828.0|65551466970.0|2671.0|2690.0|2655.0|2560.0|4.75|0.046359574957488964
6348|ECOPETROL|2021-09-28|14934689.0|40491901657.0|2699.0|2761.0|2711.27|2671.0|1.05|0.010428399908043727
6349|ECOPETROL|2021-09-29|6867408.0|18584452365.0|2706.0|2720.0|2706.18|2691.0|0.26|0.002590195712728799
6350|ECOPETROL|2021-09-30|9121455.0|24731179086.0|2734.0|2735.0|2711.32|2670.0|1.03|0.010294208553161438
6351|ECOPETROL|2021-10-01|12980976.0|35943828257.0|2769.0|2781.0|2768.96|2720.0|1.28|0.012720505887066975
6352|ECOPETROL|2021-10-04|13932200.0|39357618514.0|2825.0|2846.0|2824.94|2776.0|2.02|0.020022120409579455
6353|ECOPETROL|2021-10-05|13280293.0|37619239750.0|2810.0|2865.0|2832.71|2810.0|-0.53|-0.005323881252749855
6354|ECOPETROL|2021-10-06|7350961.0|20501811310.0|2810.0|2810.0|2789.0|2757.0|0.0|0.0
6355|ECOPETROL|2021-10-07|15713380.0|45020924786.0|2860.0|2885.0|2865.13|2803.0|1.78|0.017637141486106876
6356|ECOPETROL|2021-10-08|8837314.0|25725871605.0|2908.0|2920.0|2911.05|2880.0|1.68|0.016643934839511633
6357|ECOPETROL|2021-10-11|6445357.0|19113287444.0|2944.0|2982.0|2965.44|2930.0|1.24|0.012303641195356952
6358|ECOPETROL|2021-10-12|5264251.0|15381965305.0|2904.0|2960.0|2921.97|2904.0|-1.36|-0.013680103904080154
6359|ECOPETROL|2021-10-13|8213428.0|23848623202.0|2909.0|2920.0|2903.61|2883.0|0.17|0.0017202825505148727
6360|ECOPETROL|2021-10-14|8191706.0|23906019295.0|2918.0|2950.0|2918.32|2912.0|0.31|0.0030890705875293335
6361|ECOPETROL|2021-10-15|6910787.0|20407770856.0|2960.0|2960.0|2953.03|2920.0|1.44|0.01429081823537515
6362|ECOPETROL|2021-10-19|6660039.0|19656246395.0|2953.0|2990.0|2951.37|2922.0|-0.24|-0.0023676655741833915
6363|ECOPETROL|2021-10-20|3977754.0|11706016387.0|2937.0|2960.0|2942.87|2931.0|-0.54|-0.005432950545302597
6364|ECOPETROL|2021-10-21|8166633.0|23671753229.0|2910.0|2929.0|2898.59|2875.0|-0.92|-0.009235571033081837
6365|ECOPETROL|2021-10-22|5456653.0|15781097020.0|2890.0|2905.0|2892.08|2886.0|-0.69|-0.006896579059060329
6366|ECOPETROL|2021-10-25|6206129.0|17912746586.0|2890.0|2920.0|2886.3|2866.0|0.0|0.0
6367|ECOPETROL|2021-10-26|9554915.0|27742050389.0|2930.0|2930.0|2903.43|2870.0|1.38|0.013745920904635136
